	index	KEGG	pvalue	-log(pvalue)	pvalue_corrected
2503	2503	ko:K07462	8.702310231660167e-45	101.45274065045307	1.3105034593307495e-43
2504	2504	ko:K07464	8.012735636722288e-19	41.66808453643322	2.249985020643151e-18
2505	2505	ko:K07465	1.9471684747255315e-09	20.056889583881023	3.266166261647694e-09
2506	2506	ko:K07467	1.673049628878719e-22	50.14222395970256	5.273348675209978e-22
2507	2507	ko:K07469	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
2508	2508	ko:K07473	3.444336203546993e-10	21.789119728061976	6.348445604543098e-10
2509	2509	ko:K07474	4.605654390068163e-15	33.011491631049935	1.0479345691112005e-14
2510	2510	ko:K07478	3.7483333470875305e-46	104.59760297731351	6.297819582337975e-45
2511	2511	ko:K07480	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
2512	2512	ko:K07481	1.9471684747255315e-09	20.056889583881023	3.266166261647694e-09
2513	2513	ko:K07482	0.00017649913922302107	8.642194558526208	0.00021063853832720977
2514	2514	ko:K07483	4.059523335433817e-57	129.84628473900503	1.4353062505977304e-55
2516	2516	ko:K07485	2.564265684644683e-26	58.925540262998794	1.0181937767348908e-25
2517	2517	ko:K07486	0.00017649913922302107	8.642194558526208	0.00021063853832720977
2518	2518	ko:K07487	2.564265684644683e-26	58.925540262998794	1.0181937767348908e-25
2520	2520	ko:K07491	2.8035380138162665e-47	107.1906171748168	5.18144798371679e-46
2521	2521	ko:K07493	5.784234407199918e-114	260.7395645904533	1.3834527705691097e-111
2522	2522	ko:K07495	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
2523	2523	ko:K07496	3.961271367451126e-94	215.06643371531354	5.033290431267587e-92
2524	2524	ko:K07497	1.620031458270725e-131	301.1562016144786	7.318942121476409e-129
2525	2525	ko:K07498	8.592218139288375e-14	30.085334375821535	1.7915876386844374e-13
2526	2526	ko:K07502	0.00017649913922302107	8.642194558526208	0.00021063853832720977
2527	2527	ko:K07503	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
2528	2528	ko:K07504	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
2530	2530	ko:K07507	2.5764276209840184e-29	65.82856390042723	1.1999719022819036e-28
2531	2531	ko:K07516	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
2532	2532	ko:K07533	4.596333711818011e-22	49.1316130793326	1.4398068468607112e-21
2533	2533	ko:K07540	1.9471684747255315e-09	20.056889583881023	3.266166261647694e-09
2534	2534	ko:K07552	1.9549638204194207e-36	82.22269166069889	1.2967182534788522e-35
2535	2535	ko:K07559	3.1143699012244266e-07	14.982068798080705	4.816670984548695e-07
2536	2536	ko:K07560	8.29227728518833e-40	89.98807908566198	6.980621002396636e-39
2537	2537	ko:K07566	2.7789646650270852e-49	111.80459112102436	6.04239054973269e-48
2538	2538	ko:K07568	1.5986595840434658e-33	75.5161425506476	9.015464450375496e-33
2539	2539	ko:K07570	3.395713823087663e-14	31.013677305838243	7.540673077375443e-14
2540	2540	ko:K07571	1.908862036083533e-12	26.984513844051385	3.86525549736835e-12
2541	2541	ko:K07574	6.535251121332349e-34	76.41068238832389	3.737318011158556e-33
2542	2542	ko:K07576	1.0512853936532384e-07	16.06808205106002	1.650396297526667e-07
2543	2543	ko:K07584	1.0238268455775964e-18	41.42298425768949	2.816562891825783e-18
2544	2544	ko:K07586	1.0993672067252447e-10	22.93111618227887	2.0299850420276315e-10
2546	2546	ko:K07590	0.0028206239829180143	5.870797147970527	0.0032035355068560463
2547	2547	ko:K07636	7.269906589322061e-38	85.51449009109737	5.345287557356872e-37
2548	2548	ko:K07638	7.382621255311619e-27	60.17066875164307	2.998775027382322e-26
2549	2549	ko:K07640	3.7914650689649524e-18	40.11377916776205	9.787998076451744e-18
2550	2550	ko:K07642	3.032957904819465e-16	35.73182313835182	7.266945692985236e-16
2551	2551	ko:K07643	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
2552	2552	ko:K07644	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
2553	2553	ko:K07645	2.799095060691219e-44	100.28444791940512	4.138589278825635e-43
2554	2554	ko:K07646	3.073111165432951e-26	58.74452196046244	1.208440038554195e-25
2556	2556	ko:K07652	2.74932781424897e-12	26.61966466531043	5.346134334163707e-12
2557	2557	ko:K07654	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
2558	2558	ko:K07657	3.032957904819465e-16	35.73182313835182	7.266945692985236e-16
2559	2559	ko:K07658	3.695914949162291e-19	42.44188862496249	1.048680403579475e-18
2560	2560	ko:K07659	7.382621255311619e-27	60.17066875164307	2.998775027382322e-26
2561	2561	ko:K07662	1.673049628878719e-22	50.14222395970256	5.273348675209978e-22
2562	2562	ko:K07664	1.9471684747255315e-09	20.056889583881023	3.266166261647694e-09
2563	2563	ko:K07665	0.0011026816146279472	6.810010234388473	0.001260473276659329
2564	2564	ko:K07666	6.343309226538441e-40	90.25600312746461	5.861794389796659e-39
2565	2565	ko:K07667	2.4844955468883372e-25	56.65455768514979	9.423469117208936e-25
2566	2566	ko:K07668	3.3071641302904654e-24	54.065951167915614	1.179555206470266e-23
2567	2567	ko:K07670	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
2568	2568	ko:K07673	3.2577094940038916e-31	70.19911354358358	1.649545056366105e-30
2570	2570	ko:K07679	0.00017649913922302107	8.642194558526208	0.00021063853832720977
2571	2571	ko:K07681	8.592218139288375e-14	30.085334375821535	1.7915876386844374e-13
2572	2572	ko:K07684	6.343309226538441e-40	90.25600312746461	5.861794389796659e-39
2573	2573	ko:K07693	1.9471684747255315e-09	20.056889583881023	3.266166261647694e-09
2574	2574	ko:K07694	8.592218139288375e-14	30.085334375821535	1.7915876386844374e-13
2576	2576	ko:K07699	4.478891350930562e-06	12.316135008472363	6.757392294205441e-06
2577	2577	ko:K07704	0.0011026816146279472	6.810010234388473	0.001260473276659329
2578	2578	ko:K07705	0.00017649913922302107	8.642194558526208	0.00021063853832720977
2579	2579	ko:K07706	2.668216271867901e-06	12.834100371776444	4.036074167193037e-06
2580	2580	ko:K07707	8.592218139288375e-14	30.085334375821535	1.7915876386844374e-13
2581	2581	ko:K07708	3.7914650689649524e-18	40.11377916776205	9.787998076451744e-18
2582	2582	ko:K07709	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
2583	2583	ko:K07712	3.3071641302904654e-24	54.065951167915614	1.179555206470266e-23
2584	2584	ko:K07713	0.00039708801653915126	7.831352597720968	0.0004634213189575744
2587	2587	ko:K07718	1.1848139174166987e-53	121.86742419814396	3.595114468818131e-52
2589	2589	ko:K07720	4.982626481028938e-71	161.87758444474116	2.701247902915155e-69
2590	2590	ko:K07722	2.319438258995045e-11	24.487110996317938	4.386435330732025e-11
2591	2591	ko:K07723	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
2592	2592	ko:K07726	0.00039708801653915126	7.831352597720968	0.0004634213189575744
2593	2593	ko:K07727	3.6824433300951545e-17	37.84037010063874	9.265355557033972e-17
2594	2594	ko:K07729	1.1750006673460023e-17	38.98267786534877	2.976668357276539e-17
2595	2595	ko:K07733	3.2577094940038916e-31	70.19911354358358	1.649545056366105e-30
2596	2596	ko:K07735	2.3364646941804086e-08	17.57204177146654	3.757937281067065e-08
2597	2597	ko:K07736	3.274812729937088e-16	35.65510080215105	7.791333270874312e-16
2598	2598	ko:K07738	7.86844028055867e-41	92.34312895541152	8.079060146654431e-40
2599	2599	ko:K07739	0.0011026816146279472	6.810010234388473	0.001260473276659329
2600	2600	ko:K07741	1.0681708615812985e-10	22.959903219444303	2.0070160458362107e-10
2601	2601	ko:K07742	2.998878673449241e-20	44.9534634166012	8.772259486506916e-20
2602	2602	ko:K07749	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
2605	2605	ko:K07768	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
2608	2608	ko:K07775	0.00039708801653915126	7.831352597720968	0.0004634213189575744
2609	2609	ko:K07776	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
2610	2610	ko:K07778	1.9471684747255315e-09	20.056889583881023	3.266166261647694e-09
2611	2611	ko:K07783	0.00017649913922302107	8.642194558526208	0.00021063853832720977
2613	2613	ko:K07788	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
2614	2614	ko:K07789	1.9471684747255315e-09	20.056889583881023	3.266166261647694e-09
2615	2615	ko:K07791	3.1526477178115217e-40	90.95516107464769	3.0304174044022806e-39
2616	2616	ko:K07792	9.589702941968254e-18	39.18584176128868	2.4369832601276824e-17
2617	2617	ko:K07793	2.7774012492443717e-27	61.148281822767046	1.1924935036354398e-26
2619	2619	ko:K07795	2.3364646941804086e-08	17.57204177146654	3.757937281067065e-08
2621	2621	ko:K07799	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
2622	2622	ko:K07800	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
2623	2623	ko:K07803	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
2624	2624	ko:K07811	6.343309226538441e-40	90.25600312746461	5.861794389796659e-39
2625	2625	ko:K07812	3.247516359386888e-36	81.71517284070319	2.1160899867415203e-35
2626	2626	ko:K07813	1.0993672067252447e-10	22.93111618227887	2.0299850420276315e-10
2627	2627	ko:K07814	1.0993672067252447e-10	22.93111618227887	2.0299850420276315e-10
2628	2628	ko:K07816	7.214283060008364e-23	50.98339431955675	2.462911412426029e-22
2629	2629	ko:K07862	1.2790214571634494e-28	64.2262873048617	5.863022823930761e-28
2631	2631	ko:K07979	6.576264564195757e-16	34.95789459917854	1.5591307124209881e-15
2632	2632	ko:K08092	1.9471684747255315e-09	20.056889583881023	3.266166261647694e-09
2633	2633	ko:K08093	1.673049628878719e-22	50.14222395970256	5.273348675209978e-22
2634	2634	ko:K08094	3.7914650689649524e-18	40.11377916776205	9.787998076451744e-18
2635	2635	ko:K08097	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
2637	2637	ko:K08151	1.673049628878719e-22	50.14222395970256	5.273348675209978e-22
2641	2641	ko:K08159	8.535688687223968e-19	41.60486072412137	2.354552930953369e-18
2642	2642	ko:K08161	6.18475683619379e-13	28.111518518936887	1.2598808264510997e-12
2643	2643	ko:K08164	0.00017649913922302107	8.642194558526208	0.00021063853832720977
2644	2644	ko:K08167	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
2645	2645	ko:K08168	1.9471684747255315e-09	20.056889583881023	3.266166261647694e-09
2649	2649	ko:K08177	3.274812729937088e-16	35.65510080215105	7.791333270874312e-16
2650	2650	ko:K08178	8.592218139288375e-14	30.085334375821535	1.7915876386844374e-13
2651	2651	ko:K08191	7.297586737375175e-07	14.130551941380093	1.1154882584273482e-06
2652	2652	ko:K08217	1.0512853936532384e-07	16.06808205106002	1.650396297526667e-07
2653	2653	ko:K08218	8.535688687223968e-19	41.60486072412137	2.354552930953369e-18
2654	2654	ko:K08221	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
2656	2656	ko:K08223	6.18475683619379e-13	28.111518518936887	1.2598808264510997e-12
2657	2657	ko:K08224	0.00017649913922302107	8.642194558526208	0.00021063853832720977
2658	2658	ko:K08234	3.032957904819465e-16	35.73182313835182	7.266945692985236e-16
2659	2659	ko:K08256	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
2661	2661	ko:K08280	1.9471684747255315e-09	20.056889583881023	3.266166261647694e-09
2662	2662	ko:K08281	6.865408342022957e-34	76.36139764262438	3.887848233797402e-33
2663	2663	ko:K08282	1.7062489964666228e-41	93.87169142095634	1.8750293026035914e-40
2664	2664	ko:K08289	0.00017649913922302107	8.642194558526208	0.00021063853832720977
2666	2666	ko:K08296	0.00017649913922302107	8.642194558526208	0.00021063853832720977
2667	2667	ko:K08300	1.4375207369181414e-35	80.2275583355241	9.019998944921548e-35
2668	2668	ko:K08301	1.8829437883926673e-37	84.56281204370498	1.313216028062536e-36
2669	2669	ko:K08302	6.582789442680473e-17	37.25948799793437	1.6330458739437954e-16
2670	2670	ko:K08303	3.816607156147036e-60	136.81574373070805	1.4921466054705624e-58
2671	2671	ko:K08304	7.382621255311619e-27	60.17066875164307	2.998775027382322e-26
2672	2672	ko:K08305	8.592218139288375e-14	30.085334375821535	1.7915876386844374e-13
2673	2673	ko:K08307	1.5065986891286692e-22	50.247017459545766	5.033549934262259e-22
2674	2674	ko:K08309	1.2374604786402974e-31	71.16707660431697	6.467242038755076e-31
2676	2676	ko:K08311	1.9471684747255315e-09	20.056889583881023	3.266166261647694e-09
2677	2677	ko:K08314	3.032957904819465e-16	35.73182313835182	7.266945692985236e-16
2678	2678	ko:K08316	4.713511850635413e-46	104.36848103168501	7.822505789666771e-45
2679	2679	ko:K08317	3.2577094940038916e-31	70.19911354358358	1.649545056366105e-30
2680	2680	ko:K08321	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
2681	2681	ko:K08322	1.9471684747255315e-09	20.056889583881023	3.266166261647694e-09
2682	2682	ko:K08323	8.592218139288375e-14	30.085334375821535	1.7915876386844374e-13
2683	2683	ko:K08325	3.0352570436600436e-44	100.20344797767935	4.315159139692915e-43
2684	2684	ko:K08344	1.673049628878719e-22	50.14222395970256	5.273348675209978e-22
2685	2685	ko:K08348	3.7914650689649524e-18	40.11377916776205	9.787998076451744e-18
2686	2686	ko:K08352	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
2687	2687	ko:K08357	1.9471684747255315e-09	20.056889583881023	3.266166261647694e-09
2688	2688	ko:K08358	1.9471684747255315e-09	20.056889583881023	3.266166261647694e-09
2689	2689	ko:K08359	1.9471684747255315e-09	20.056889583881023	3.266166261647694e-09
2691	2691	ko:K08365	1.9471684747255315e-09	20.056889583881023	3.266166261647694e-09
2692	2692	ko:K08369	0.000705840805409214	7.256120833986225	0.0008130166330860805
2693	2693	ko:K08372	3.1143699012244266e-07	14.982068798080705	4.816670984548695e-07
2694	2694	ko:K08384	1.809628019638128e-13	29.34048489877784	3.7312107139191823e-13
2695	2695	ko:K08483	5.8727465667004406e-37	83.42532601744344	3.993074839498995e-36
2696	2696	ko:K08484	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
2697	2697	ko:K08485	1.9471684747255315e-09	20.056889583881023	3.266166261647694e-09
2698	2698	ko:K08587	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
2699	2699	ko:K08591	4.286279065592818e-21	46.89886794697894	1.2843043979882386e-20
2700	2700	ko:K08600	5.65496098924287e-07	14.385562439867988	8.742612692875098e-07
2701	2701	ko:K08602	2.4844955468883372e-25	56.65455768514979	9.423469117208936e-25
2702	2702	ko:K08641	0.000705840805409214	7.256120833986225	0.0008130166330860805
2704	2704	ko:K08651	0.00039708801653915126	7.831352597720968	0.0004634213189575744
2705	2705	ko:K08659	1.6575951558809117e-13	29.42823835821298	3.422946624586992e-13
2707	2707	ko:K08678	2.3364646941804086e-08	17.57204177146654	3.757937281067065e-08
2708	2708	ko:K08679	1.6575951558809117e-13	29.42823835821298	3.422946624586992e-13
2709	2709	ko:K08680	1.0512853936532384e-07	16.06808205106002	1.650396297526667e-07
2710	2710	ko:K08681	1.4707607393431385e-06	13.429730781278385	2.2338861285652602e-06
2711	2711	ko:K08693	2.319438258995045e-11	24.487110996317938	4.386435330732025e-11
2712	2712	ko:K08714	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
2713	2713	ko:K08717	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
2714	2714	ko:K08720	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
2716	2716	ko:K08724	2.5389414924871583e-21	47.42253969394405	7.641255446671196e-21
2717	2717	ko:K08728	0.000705840805409214	7.256120833986225	0.0008130166330860805
2718	2718	ko:K08744	2.5764276209840184e-29	65.82856390042723	1.1999719022819036e-28
2719	2719	ko:K08776	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
2721	2721	ko:K08884	1.3425760380128985e-22	50.3622818609563	4.552889216480772e-22
2723	2723	ko:K08963	8.851298330720985e-31	69.19957373051929	4.3152732629150506e-30
2724	2724	ko:K08966	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
2725	2725	ko:K08968	3.7566079456697033e-10	21.702334521822873	6.849492335019288e-10
2726	2726	ko:K08972	6.582789442680473e-17	37.25948799793437	1.6330458739437954e-16
2727	2727	ko:K08974	3.1037845805876234e-26	58.73459021851643	1.2134603946797383e-25
2728	2728	ko:K08978	8.012735636722288e-19	41.66808453643322	2.249985020643151e-18
2729	2729	ko:K08981	4.605654390068163e-15	33.011491631049935	1.0479345691112005e-14
2730	2730	ko:K08986	4.605654390068163e-15	33.011491631049935	1.0479345691112005e-14
2731	2731	ko:K08987	3.7566079456697033e-10	21.702334521822873	6.849492335019288e-10
2734	2734	ko:K08998	1.3425760380128985e-22	50.3622818609563	4.552889216480772e-22
2735	2735	ko:K08999	0.000705840805409214	7.256120833986225	0.0008130166330860805
2737	2737	ko:K09001	3.2577094940038916e-31	70.19911354358358	1.649545056366105e-30
2739	2739	ko:K09004	2.319438258995045e-11	24.487110996317938	4.386435330732025e-11
2740	2740	ko:K09005	2.4205906683866732e-20	45.16769027164874	7.106225023581381e-20
2741	2741	ko:K09007	1.5065986891286692e-22	50.247017459545766	5.033549934262259e-22
2742	2742	ko:K09009	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
2743	2743	ko:K09011	0.00017649913922302107	8.642194558526208	0.00021063853832720977
2744	2744	ko:K09013	4.647650133761517e-22	49.12051030157903	1.4458565756598568e-21
2745	2745	ko:K09014	2.7146241404773645e-16	35.842707982232156	6.673314241342784e-16
2746	2746	ko:K09015	9.589702941968254e-18	39.18584176128868	2.4369832601276824e-17
2747	2747	ko:K09017	3.1143699012244266e-07	14.982068798080705	4.816670984548695e-07
2748	2748	ko:K09022	1.9649826763986816e-24	54.58655880265683	7.146350234559068e-24
2749	2749	ko:K09065	0.00017649913922302107	8.642194558526208	0.00021063853832720977
2750	2750	ko:K09117	7.86844028055867e-41	92.34312895541152	8.079060146654431e-40
2751	2751	ko:K09118	1.9471684747255315e-09	20.056889583881023	3.266166261647694e-09
2752	2752	ko:K09121	2.7022973222245612e-11	24.33433375161729	5.0915388842284824e-11
2754	2754	ko:K09124	1.9471684747255315e-09	20.056889583881023	3.266166261647694e-09
2755	2755	ko:K09125	3.7566079456697033e-10	21.702334521822873	6.849492335019288e-10
2758	2758	ko:K09131	1.673049628878719e-22	50.14222395970256	5.273348675209978e-22
2760	2760	ko:K09136	8.592218139288375e-14	30.085334375821535	1.7915876386844374e-13
2761	2761	ko:K09137	0.00039708801653915126	7.831352597720968	0.0004634213189575744
2762	2762	ko:K09141	1.9471684747255315e-09	20.056889583881023	3.266166261647694e-09
2763	2763	ko:K09146	4.412673197422999e-05	10.028444791940512	5.520593606375973e-05
2764	2764	ko:K09153	2.74932781424897e-12	26.61966466531043	5.346134334163707e-12
2765	2765	ko:K09155	7.297586737375175e-07	14.130551941380093	1.1154882584273482e-06
